Bnb,MEANenv,Venv,SDenv,Essentiality,GlobalEssentiality,RMenv,SSenv,DMenv
b1331,0.7126446114163072,0.1738162734612703,0.4169127887955349,Nonessential,Nonessential,0.45654536058860534,0.4303872504941834,-0.013474461698648521
b1319,0.7187778686642338,0.14592064345219624,0.3819956065875578,Nonessential,Nonessential,0.45377122940958503,0.4317648842510649,-0.04976927766350708
b4083,0.720525164469709,0.0907261892004059,0.3012078836956395,Nonessential,Nonessential,0.45377122940958503,0.4321568366946486,-0.1309489529990091
b2089,0.7249296909054639,0.2855054740691853,0.5343271227152757,Nonessential,Nonessential,0.45377122940958503,0.43314382527377976,0.10118329744149596
b3264,0.7250037973710697,0.2541943297229931,0.5041768833683206,Nonessential,Nonessential,0.45377122940958503,0.4331604187217263,0.07101646464659428
b1690,0.7304563168079141,0.1450676050131111,0.3808774146797249,Nonessential,Nonessential,0.45377122940958503,0.43438015027639043,-0.05350273559666552
b3265,0.7314329785919323,0.14651307051725615,0.3827702581409064,Nonessential,Nonessential,0.45377122940958503,0.4345983867900699,-0.051828128649163474
b0322,0.7381779575463917,0.27642376760799403,0.5257601806983808,Nonessential,Nonessential,0.45377122940958503,0.4361035252231172,0.08965665547526364
b2484,0.7393100397165144,0.10001879482045145,0.31625748184106484,Nonessential,Nonessential,0.4412756111553817,0.4363557977441955,-0.12009831590313064
b3143,0.741594588408071,0.14459888026009168,0.3802615945110572,Nonessential,Nonessential,0.4412756111553817,0.43686457585521854,-0.05660298134416136
b2481,0.7455560168950806,0.438172475555874,0.6619459763121716,Nonessential,Nonessential,0.45377122940958503,0.4377458174871189,0.22420015882505268
b4455,0.7504024999470629,0.5031300005326045,0.709316572859118,Nonessential,Nonessential,0.45377122940958503,0.4388222370715845,0.27049433578753346
b2061,0.750626801499624,0.6635946034873241,0.814613161867229,Nonessential,Nonessential,0.45377122940958503,0.43887200948325095,0.37574115238397804
b2005,0.7514386976817293,0.20590832863988626,0.45377122940958503,Nonessential,Nonessential,0.45377122940958503,0.43905213498280027,0.014719094426784762
b3504,0.754889506884137,0.16446350758718295,0.4055410060489358,Nonessential,Nonessential,0.45377122940958503,0.43981713005641804,-0.034276124007482256
b4684,0.7592547875394401,0.5425161113404161,0.7365569301421419,Nonessential,Nonessential,0.45377122940958503,0.44078346721812534,0.2957734629240165
b4621,0.7633372215443828,0.35080845799289007,0.5922908559085562,Nonessential,Nonessential,0.45654536058860534,0.441685784921577,0.15060507098697923
b0824,0.7653268110884777,0.2084336662749797,0.45654536058860534,Nonessential,Nonessential,0.4572189179748237,0.4421250378736032,0.014420322715002154
b1500,0.7667699088650497,0.8625847327729493,0.9287543985214548,Nonessential,Nonessential,0.4754734489192104,0.44244343506140527,0.48631096346004954
b1157,0.7669425389404794,0.23290098500559991,0.4825981610051989,Nonessential,Nonessential,0.4754734489192104,0.44248151172756883,0.04011664927763009
b1346,0.7769797952380866,0.4075720498676813,0.638413698057679,Nonessential,Nonessential,0.4754734489192104,0.444691165094226,0.193722532963453
b1317,0.7805242558194401,0.19472416500055564,0.4412756111553817,Nonessential,Nonessential,0.4825981610051989,0.44546945450558717,-0.004193843350205451
b3442,0.7861970200790798,0.14580928097549337,0.3818498146856868,Nonessential,Nonessential,0.484993646839926,0.44671287611508315,-0.06486306142939635
b2162,0.7948269089884319,0.1308035386543554,0.36166771856823965,Nonessential,Nonessential,0.484993646839926,0.448599241107494,-0.08693152253925435
b0996,0.7974390840942709,0.13276673461229319,0.3643716984238666,Nonessential,Nonessential,0.4825981610051989,0.4491689689418191,-0.08479727051795255
b2775,0.8005175755988807,0.4426465712358711,0.6653168953482776,Nonessential,Nonessential,0.4825981610051989,0.44983964925476544,0.2154772460935122
b3063,0.8038799691597658,0.10501194350191378,0.3240554636199084,Nonessential,Nonessential,0.4825981610051989,0.45057124538663934,-0.12651578176673095
b3682,0.8043940969482746,0.23521883747509087,0.484993646839926,Nonessential,Nonessential,0.484993646839926,0.4506830239875417,0.03431062285238434
b4081,0.8064869609788538,0.09751291277943563,0.3122705762306715,Nonessential,Nonessential,0.4825981610051989,0.4511378050684352,-0.1388672288377637
b2852,0.8091587525184968,0.1782274417923935,0.4221699205206282,Nonessential,Nonessential,0.4825981610051989,0.4517178334229305,-0.029547912902302298
b3121,0.8105311199558554,0.34406095936359987,0.5865670970686985,Nonessential,Nonessential,0.4825981610051989,0.4520155231414449,0.1345515739272536
b3683,0.8117293695392178,0.11839866621650721,0.3440910725614764,Nonessential,Nonessential,0.4825981610051989,0.45227530917594305,-0.10818423661446663
b3904,0.8170407004577724,0.12369908780331816,0.35170881109707525,Nonessential,Nonessential,0.4825981610051989,0.4534253185999368,-0.10171650750286154
b1310,0.8175201865202608,0.466833646840152,0.6832522571057866,Nonessential,Nonessential,0.48175929695043734,0.4535290154577056,0.22972324164808106
b4277,0.8176588298221088,0.5852560830954852,0.7650203154789323,Nonessential,Nonessential,0.4825981610051989,0.4535589956329125,0.3114613198460198
b4462,0.8186285431898387,0.15472478223053335,0.393350711491073,Nonessential,Nonessential,0.484993646839926,0.45376863903494785,-0.06041792754387487
b1154,0.8189531800549579,0.22607500062712896,0.4754734489192104,Nonessential,Nonessential,0.484993646839926,0.45383880423988027,0.02163464467933013
b0249,0.8198017695147009,0.42472958619545237,0.651712809599023,Nonessential,Nonessential,0.484993646839926,0.45402217004519463,0.19769063955382837
b0140,0.8219421891072354,0.4569963051319013,0.6760150184218553,Nonessential,Nonessential,0.484993646839926,0.4544843982168968,0.2215306202049585
b4341,0.8228810034009507,0.5332310533610981,0.7302267136726087,Nonessential,Nonessential,0.4825981610051989,0.4546870104936645,0.2755397031789442
b0541,0.8244053488398653,0.4412743562419723,0.6642848457115158,Nonessential,Nonessential,0.48175929695043734,0.45501582587513356,0.20926901983638224
b1228,0.8247157700472048,0.49846758583632056,0.7060223692180868,Nonessential,Nonessential,0.48175929695043734,0.45508276162208716,0.25093960759599965
b2362,0.8249433207440993,0.2998322800148966,0.5475694294013286,Nonessential,Nonessential,0.484993646839926,0.45513182273330266,0.09243760666802592
b1153,0.8343040226148967,0.2107062248735205,0.4590274772532909,Nonessential,Nonessential,0.484993646839926,0.45714609915296395,0.001881378100326958
b0561,0.8359392069942183,0.22853085581214932,0.4780490098432893,Nonessential,Nonessential,0.484993646839926,0.45749717523706324,0.02055183460622606
b1311,0.8417590895919973,0.24650644421470386,0.49649415325329244,Nonessential,Nonessential,0.484993646839926,0.4587448020506822,0.03774935120261025
b2485,0.845846807892112,0.19880715754363798,0.4458779626126839,Nonessential,Nonessential,0.484993646839926,0.45961931545899926,-0.013741352846315336
b4038,0.851496309298447,0.2895704740458853,0.538117528097613,Nonessential,Nonessential,0.4870297896615752,0.4608255255037405,0.07729200259387253
b4494,0.8709263351163645,0.1625208410848404,0.4031387367704081,Nonessential,Nonessential,0.4870297896615752,0.46495243149970267,-0.061813694729294544
b4095,0.8733555899936505,0.21124415248920544,0.45961304647410245,Nonessential,Nonessential,0.48788053246851665,0.4654660476105501,-0.005853001136447655
b3875,0.8773480635256717,0.15028451611314528,0.3876654693329615,Nonessential,Nonessential,0.48788053246851665,0.4663090357542568,-0.07864356642129533
b2645,0.8782562410641296,0.2695707450092855,0.5192020271621496,Nonessential,Nonessential,0.48788053246851665,0.46650059474836114,0.05270143241378844
b3576,0.8808626773621169,0.35808285595431666,0.5984002472879809,Nonessential,Nonessential,0.4927145744488601,0.467049955710775,0.1313502915772059
b4325,0.8822846177364413,0.23209202019817968,0.48175929695043734,Nonessential,Nonessential,0.4927145744488601,0.46734940540500314,0.014409891545434206
b4533,0.8865901860563266,0.8879766615529922,0.9423251357960225,Nonessential,Nonessential,0.4927145744488601,0.4682550322913485,0.474070103504674
b3589,0.8932949250167981,0.23719801601779816,0.4870297896615752,Nonessential,Nonessential,0.4927145744488601,0.4696620296871172,0.017367759974457997
b0375,0.8958841726361157,0.5313939374524205,0.7289677204461255,Nonessential,Nonessential,0.4927145744488601,0.47020432242025945,0.258763398025866
b3137,0.8972416348574231,0.23802741396176333,0.48788053246851665,Nonessential,Nonessential,0.49475202064931717,0.4704883930247625,0.017392139443754173
b0319,0.8972506992846043,0.18331823215369838,0.42815678454708433,Nonessential,Nonessential,0.4927145744488601,0.47049028935363724,-0.0423335048065529
b2454,0.8993867762083475,0.1334597431026447,0.36532142436852055,Nonessential,Nonessential,0.48788053246851665,0.47093696631390186,-0.10561554194538131
b3722,0.8993954286382474,0.14693744683456553,0.3833242059074349,Nonessential,Nonessential,0.4870297896615752,0.4709387748122126,-0.0876145689047777
b3136,0.9050994571007243,0.2672295135744794,0.5169424664065425,Nonessential,Nonessential,0.4870297896615752,0.47212957207557127,0.04481289433097124
b1801,0.9153939213319322,0.24276765187432126,0.4927145744488601,Nonessential,Nonessential,0.4870297896615752,0.47427143352291645,0.018443140925943624
b0267,0.9183037800857864,0.2209465518998478,0.4700495206888821,Nonessential,Nonessential,0.4868121091471544,0.4748751675756375,-0.004825646886755408
b2455,0.9210203104106132,0.12649090984699768,0.35565560567351906,Nonessential,Nonessential,0.4868121091471544,0.47543811878053205,-0.11978251310701299
b3139,0.9212465176456746,0.14131851254647834,0.37592354614532775,Nonessential,Nonessential,0.4870297896615752,0.47548496686884884,-0.09956142072352109
b2635,0.9241751323252076,0.3800010857805191,0.6164422809805628,Nonessential,Nonessential,0.4870297896615752,0.47609108495376384,0.1403511960267989
b0218,0.9254230873334629,0.3849505140836,0.620443804130237,Nonessential,Nonessential,0.48788053246851665,0.4763491382204634,0.14409466590977366
b2108,0.9342727601145897,0.19421749036346966,0.44070113496957286,Nonessential,Nonessential,0.4870297896615752,0.47817516641431357,-0.03747403144474071
b0517,0.9354796709765104,0.2930020975980507,0.5412966816802507,Nonessential,Nonessential,0.48788053246851665,0.4784236673204994,0.06287301435975129
b0939,0.9356711068545203,0.16472335146233125,0.40586124656381184,Nonessential,Nonessential,0.48788053246851665,0.47846307193700627,-0.07260182537319443
b4205,0.9431443260714039,0.7566783388723586,0.8698725992191952,Nonessential,Nonessential,0.4927145744488601,0.479998837612715,0.38987376160648024
b4028,0.9454762343395018,0.42384188183729415,0.6510313985034011,Nonessential,Nonessential,0.4927145744488601,0.48047705488190773,0.17055434362149335
b2271,0.9467301294684812,0.14550451274758988,0.38145053774715,Nonessential,Nonessential,0.4927145744488601,0.4807340027312427,-0.09928346498409274
b3078,0.9515318432957406,0.5387003637426488,0.7339620996636331,Nonessential,Nonessential,0.49475202064931717,0.4817167078683623,0.25224539179527083
b2648,0.9560947891832166,0.43192725992582826,0.6572117314274207,Nonessential,Nonessential,0.49475202064931717,0.4826486992517969,0.17456303217562386
b4365,0.960132442212055,0.15807635716508828,0.3975881753335834,Nonessential,Nonessential,0.49475202064931717,0.48347190114162747,-0.08588372580804404
b4096,0.9630177793678912,0.24477956193658237,0.49475202064931717,Nonessential,Nonessential,0.4927145744488601,0.4840593084124126,0.010692712236904545
b0040,0.9637817369489843,0.10671456893301624,0.32667195920834136,Nonessential,Nonessential,0.49475202064931717,0.48421471796137905,-0.1575427587530377
b4105,0.9665855952948925,0.18384576041953016,0.4287723876598517,Nonessential,Nonessential,0.49475202064931717,0.48478466951042076,-0.05601228185056906
b3900,0.9692895012186311,0.23698602961230095,0.4868121091471544,Nonessential,Nonessential,0.5122815524423739,0.4853336659706421,0.0014784431765123007
b3579,0.9695667544806559,0.2813463382033259,0.5304209066423814,Nonessential,Nonessential,0.5169424664065425,0.48538992367589556,0.04503098296648583
b2387,0.9713066993755255,0.5886698419678866,0.7672482270868318,Nonessential,Nonessential,0.5180164458147806,0.4857428275969439,0.2815053994898879
b1115,0.9793649508763265,0.13776885207337652,0.37117226738184056,Nonessential,Nonessential,0.5304209066423814,0.48737387778920316,-0.1162016104073626
b2986,0.9809679868452565,0.18952940737116397,0.4353497529242023,Nonessential,Nonessential,0.5304209066423814,0.48769768637680566,-0.05234793345260336
b4548,0.9821464962158549,0.46868332297751286,0.684604501137345,Nonessential,Nonessential,0.5363975497505205,0.48793560294684674,0.1966688981904982
b4604,0.9866190719628601,0.5433592341662906,0.7371290485161269,Nonessential,Nonessential,0.5393821948863389,0.48883745412557245,0.24829159439055448
b3949,0.990098449942235,0.2683410381345775,0.5180164458147806,Nonessential,Nonessential,0.5363975497505205,0.48953786901995794,0.02847857679482263
b0719,0.9980771221879523,0.2089423921504677,0.4571021681751988,Nonessential,Nonessential,0.5363975497505205,0.49114016911213787,-0.034038000936939095
b0705,0.9994205511805253,0.2909331521604045,0.5393821948863389,Nonessential,Nonessential,0.5393821948863389,0.49140943549880395,0.047972759387534925
b2634,0.9998708467489872,0.18996286886088626,0.43584729993529414,Nonessential,Nonessential,0.5393821948863389,0.49149965544093216,-0.05565235550563802
b2386,1.001860835434628,0.2624323889727687,0.5122815524423739,Nonessential,Nonessential,0.5393821948863389,0.4918981610450675,0.02038339139730644
b2229,1.0027463675774038,0.4329881662900842,0.6580183631860772,Nonessential,Nonessential,0.5393821948863389,0.49207538718646765,0.16594297599960955
b2062,1.003636512398731,0.8661618971538169,0.9306781920480446,Nonessential,Nonessential,0.5363975497505205,0.49225347064399316,0.4384247214040514
b1504,1.0091890914843746,0.3702898476463534,0.6085144596855143,Nonessential,Nonessential,0.5393821948863389,0.49336284374751,0.11515161593800433
b0558,1.0109326766201843,0.65421477927644,0.8088354463526187,Nonessential,Nonessential,0.5363975497505205,0.4937106777218319,0.3151247686307868
b0646,1.0149190369078103,0.09244904458145924,0.3040543447830654,Nonessential,Nonessential,0.5304209066423814,0.49450499705731943,-0.190450652274254
b2771,1.0150191445460854,0.09224653711128229,0.3037211502534558,Nonessential,Nonessential,0.5363975497505205,0.4945249277796015,-0.1908037775261457
b0534,1.0163533266282019,0.287722331378362,0.5363975497505205,Nonessential,Nonessential,0.5363975497505205,0.49479047638186235,0.0416070733686581
b0045,1.0258577260546358,0.10869777560480783,0.3296934570245637,Nonessential,Nonessential,0.5363975497505205,0.4966780369618333,-0.16698457993726962
b1553,1.0406263189493787,0.777521143878737,0.881771593939574,Nonessential,Nonessential,0.5393821948863389,0.4995968998083658,0.38217469413120825
b2223,1.0410241913136917,0.3349544743512887,0.5787525156327951,Nonessential,Nonessential,0.5393821948863389,0.4996753012150139,0.07907721441778115
b2054,1.0431347280849086,0.94430081361473,0.9717514155455241,Nonessential,Nonessential,0.5787525156327951,0.5000909832907777,0.4716604322547464
b0141,1.0437558756523277,1.0642022282517618,1.0316017779413535,Nonessential,Nonessential,0.5393821948863389,0.5002132569876334,0.5313885209537201
b3331,1.044132956224501,0.2611958387737066,0.5110732225168001,Nonessential,Nonessential,0.5393821948863389,0.500287471440029,0.010785751076771044
b2723,1.0456196099430144,0.43998536341894856,0.6633139252412454,Nonessential,Nonessential,0.5430910872651596,0.500579959211446,0.1627339660297994
b2870,1.052435765801039,0.7597338270614612,0.8716271146892237,Nonessential,Nonessential,0.5393821948863389,0.5019188477051899,0.3697082669840338
b1318,1.0533832565587988,0.12954689515971268,0.3599262357201996,Nonessential,Nonessential,0.5363975497505205,0.5021046861168597,-0.14217845039666005
b1616,1.0618459905818478,0.35787749349699005,0.5982286297871325,Nonessential,Nonessential,0.5363975497505205,0.5037615950846872,0.09446703470244533
b2058,1.0633538554166335,0.4986651656454197,0.7061622799650372,Nonessential,Nonessential,0.5363975497505205,0.5040562660311201,0.20210601393391714
b2724,1.06580423071903,0.797045977656962,0.8927743150746228,Nonessential,Nonessential,0.5327264363205666,0.5045347721309512,0.3882395429436716
b2984,1.0672953474885774,0.15232921723279413,0.39029375761443347,Nonessential,Nonessential,0.5363975497505205,0.5048257426549254,-0.11453198504049195
b4634,1.0681308916022159,0.43409571327903407,0.6588594032713156,Nonessential,Nonessential,0.5430910872651596,0.50498871724405,0.1538706860272656
b4066,1.068818454893822,0.2799417832403795,0.5290952496860839,Nonessential,Nonessential,0.5363975497505205,0.5051227901909993,0.02397245949508464
b4184,1.0694529552730712,0.38847367731315163,0.6232765656698089,Nonessential,Nonessential,0.5327264363205666,0.50524648590756,0.11803007976224889
b2139,1.0697708499186729,0.10358598827493984,0.32184777189680813,Nonessential,Nonessential,0.5290952496860839,0.5053084485571846,-0.18346067666037646
b3062,1.0708354793902912,0.2703757633141867,0.5199766949721754,Nonessential,Nonessential,0.5237036448692081,0.5055159089359227,0.01446078603625267
b0587,1.073765396544647,0.6686098549909196,0.8176856700413183,Nonessential,Nonessential,0.5237036448692081,0.5060864349835309,0.3115992350577874
b2119,1.0819595359217793,0.1547539072501571,0.3933877314433651,Nonessential,Nonessential,0.5290952496860839,0.5076788417770765,-0.11429111033371137
b2121,1.0839732325876186,0.11262114326512865,0.33559073775229353,Nonessential,Nonessential,0.5290952496860839,0.5080694653935143,-0.17247872764122074
b4615,1.0853412296944978,0.4575193660572654,0.6764017785734049,Nonessential,Nonessential,0.5327264363205666,0.5083346770980672,0.16806710147533765
b1873,1.0863588782975235,0.20813325714444433,0.4562162394571727,Nonessential,Nonessential,0.5290952496860839,0.5085318853251566,-0.05231564586798387
b1352,1.089202721135115,0.6740244801549794,0.8209899391313997,Nonessential,Nonessential,0.5237036448692081,0.5090826203955766,0.3119073187358231
b3901,1.09063197660648,0.2680302473689736,0.5177163773428204,Nonessential,Nonessential,0.5237036448692081,0.5093592050225423,0.008357172320278106
b3723,1.090840338721534,0.2837974559548107,0.5327264363205666,Nonessential,Nonessential,0.5237036448692081,0.5093995152594534,0.023326921061113226
b0236,1.1031558904573657,0.2949479290668533,0.5430910872651596,Nonessential,Nonessential,0.5290952496860839,0.5117771041084372,0.0313139831567224
b0693,1.103947439479704,0.06323499890824258,0.25146570125614065,Nonessential,Nonessential,0.5237036448692081,0.5119295864721616,-0.26046388521602093
b1502,1.1039493313020516,0.20205230316278883,0.44950228382377416,Nonessential,Nonessential,0.5199766949721754,0.5119299508619044,-0.06242766703813024
b3332,1.1058081342757586,0.17746938204019325,0.4212711502585873,Nonessential,Nonessential,0.5199766949721754,0.5122878727591986,-0.09101672250061132
b3380,1.10970607674105,0.11916357576928677,0.34520077602648397,Nonessential,Nonessential,0.5177163773428204,0.5130377469954543,-0.16783697096897038
b1029,1.1097553980505896,0.2742655076492936,0.5237036448692081,Nonessential,Nonessential,0.5177163773428204,0.5130472293040588,0.010656415565149291
b1387,1.1128930501208507,0.45688159844425674,0.675930172757702,Nonessential,Nonessential,0.5092800021137556,0.5136501574273359,0.16228001533036607
b1560,1.1175088878437962,0.5922159521820312,0.7695556849130745,Nonessential,Nonessential,0.5177163773428204,0.5145360574044551,0.2550196275086194
b3227,1.1235204175484783,0.09676465508748147,0.31107017711037727,Nonessential,Nonessential,0.5092800021137556,0.515687947001156,-0.2046177698907788
b2778,1.1249860917503143,0.22285594023234273,0.4720762017220766,Nonessential,Nonessential,0.49101783970014384,0.5159684730798351,-0.04389227135775847
b2933,1.1251088175445776,0.07421820108006212,0.27243017652246626,Nonessential,Nonessential,0.49101783970014384,0.5159919568947923,-0.243561780372326
b3381,1.12672880098013,0.24109851890379613,0.49101783970014384,Nonessential,Nonessential,0.5092800021137556,0.5163018635230663,-0.02528402382292244
b3903,1.1280538102160313,0.1534609175160226,0.39174088057799455,Nonessential,Nonessential,0.5092800021137556,0.5165552304105467,-0.12481434983255218
b2056,1.1315938508687384,0.5644133498908837,0.7512744837214184,Nonessential,Nonessential,0.49101783970014384,0.5172316702960795,0.23404281342533884
b4132,1.1327555781776535,3.2117578710216623,1.7921377935364406,Nonessential,Nonessential,0.5092800021137556,0.517453504254964,1.2746842892814767
b2722,1.1332697012029254,0.488536679850163,0.698953989794867,Nonessential,Nonessential,0.5092800021137556,0.5175516532271897,0.18140233656767735
b0647,1.1380535164323045,0.2593661205529869,0.5092800021137556,Nonessential,Nonessential,0.5092800021137556,0.5184642182350474,-0.009184216121291833
b4273,1.1387192762424159,0.21259934612125056,0.4610849662711316,Nonessential,Nonessential,0.5177163773428204,0.518591121000761,-0.05750615472962939
b0235,1.1460344078391758,0.5812356384964127,0.7623881153955725,Nonessential,Nonessential,0.5177163773428204,0.5199839342648352,0.24240418113073725
b0108,1.1510816470243748,1.0600545063314344,1.0295894843729876,Nonessential,Nonessential,0.5092800021137556,0.5209433150992923,0.5086461692736953
b2459,1.1514113211004937,0.30454703765800384,0.5518578056510607,Nonessential,Nonessential,0.5092800021137556,0.5210059345076946,0.030851871143366072
b4358,1.1541084013046665,0.15811840509194866,0.39764105056187127,Nonessential,Nonessential,0.5092800021137556,0.521518021866825,-0.12387697130495379
b3879,1.157890506904129,0.15440384398157345,0.3929425453950914,Nonessential,Nonessential,0.5237036448692081,0.5222355111097423,-0.12929296571465093
b2407,1.1583340193529799,0.1490194155181797,0.3860303297905227,Nonessential,Nonessential,0.529648815849616,0.5223196021782336,-0.13628927238771088
b2072,1.1624892142821242,0.17058576591276686,0.4130202972164526,Nonessential,Nonessential,0.529648815849616,0.5231069747830066,-0.11008667756655399
b2801,1.163215501915452,0.8567557135733652,0.9256109947344863,Nonessential,Nonessential,0.529648815849616,0.5232445147788507,0.40236647995563557
b0042,1.1691467990966793,0.14023432216490467,0.37447873392878356,Nonessential,Nonessential,0.5331861290864134,0.5243668184351817,-0.14988808450639818
b1309,1.1693521022268174,0.4255093343733729,0.6523107651828022,Nonessential,Nonessential,0.529648815849616,0.5244056360183837,0.12790512916441843
b2453,1.1706444579512076,0.16224605110296794,0.40279777941662975,Nonessential,Nonessential,0.5092800021137556,0.5246499430804046,-0.12185216366377483
b4080,1.1736293296653055,0.12666337431342525,0.3558979830139885,Nonessential,Nonessential,0.529648815849616,0.5252139128758493,-0.16931592986186078
b2879,1.1770418500425608,0.2842874482501535,0.5331861290864134,Nonessential,Nonessential,0.5331861290864134,0.5258581938129234,0.0073279352734899605
b0326,1.1789830245735429,0.28052786813090047,0.529648815849616,Nonessential,Nonessential,0.5331861290864134,0.5262244563229322,0.00342435952668374
b2725,1.1811633418669976,1.3415907672266407,1.158270593266807,Nonessential,Nonessential,0.5385269036216604,0.5266356448344852,0.6316349484323217
b3679,1.1836196641489993,0.10079109427112233,0.3174761318132787,Nonessential,Nonessential,0.5385269036216604,0.5270986406131305,-0.20962250879985178
b2060,1.1887230944599194,0.6829766965869596,0.8264240416317519,Nonessential,Nonessential,0.5331861290864134,0.5280597801442773,0.2983642614874745
b3720,1.1935187112404986,0.12625573416713903,0.35532482908901686,Nonessential,Nonessential,0.529648815849616,0.5289619722557928,-0.17363714316677592
b2166,1.1957224409721932,0.7344177973485188,0.8569817952258488,Nonessential,Nonessential,0.5092800021137556,0.5293762472498681,0.32760554797598074
b3329,1.1961156845343401,0.3315938248217196,0.5758418401103897,Nonessential,Nonessential,0.529648815849616,0.529450152202635,0.04639168790775472
b1011,1.1991084748059548,5.3569141156723585,2.3145008350986522,Nonessential,Nonessential,0.5331861290864134,0.5300124100698033,1.784488425028849
b3140,1.1993944418313458,0.13141445200081672,0.36251131292804745,Nonessential,Nonessential,0.529648815849616,0.5300661167749587,-0.1675548038469113
b3127,1.2011103464025121,2.5020892602080043,1.5817993741963625,Nonessential,Nonessential,0.529648815849616,0.5303883104877538,1.0514110637086087
b2461,1.2097422255496009,0.439787086340166,0.6631644489417131,Nonessential,Nonessential,0.529648815849616,0.5320074402085205,0.13115700873319258
b4503,1.2131384427299197,1.0574260881588102,1.02831225226524,Nonessential,Nonessential,0.529648815849616,0.5326437476445777,0.49566850462066225
b1362,1.2143484800983892,0.4513491745386059,0.6718252559547058,Nonessential,Nonessential,0.5331861290864134,0.5328703596088088,0.13895489634589697
b2120,1.2161981595464535,0.09654098024610068,0.31071044437884715,Nonessential,Nonessential,0.5385269036216604,0.5332166638971196,-0.22250621951827249
b1460,1.216677691051335,0.2354088043840202,0.48518945205354597,Nonessential,Nonessential,0.5545886638383958,0.5333064245403571,-0.04811697248681118
b0245,1.2176327519124084,0.5348138207604003,0.7313096613339661,Nonessential,Nonessential,0.5545886638383958,0.5334851734016689,0.19782448793229723
b2983,1.2186594262596095,0.13403402141967824,0.366106571123325,Nonessential,Nonessential,0.5545886638383958,0.5336772910491708,-0.16757071992584582
b3878,1.2248295183961457,0.1423504885533354,0.3772936370432656,Nonessential,Nonessential,0.5385269036216604,0.5348311419744597,-0.15753750493119412
b0706,1.2292409475972004,0.29001122592433315,0.5385269036216604,Nonessential,Nonessential,0.5385269036216604,0.5356553608361319,0.0028715427855285913
b2055,1.2327628883891983,0.9519415554946734,0.9756749230633497,Nonessential,Nonessential,0.5385269036216604,0.536312958155047,0.4393619649083027
b0041,1.2337993308258208,0.19427465065147603,0.4407659817312085,Nonessential,Nonessential,0.5385269036216604,0.5365064057103729,-0.09574042397916438
b4671,1.2347552837163,2.243264618830265,1.4977531902253673,Nonessential,Nonessential,0.5545886638383958,0.5366848019631479,0.9610683882622194
b1615,1.2357013302485618,0.20713965268082318,0.4551259745178506,Nonessential,Nonessential,0.5385269036216604,0.5368613230462115,-0.0817353485283609
b3877,1.236320072695341,0.09972711748651342,0.3157960061281862,Nonessential,Nonessential,0.5385269036216604,0.536976758916461,-0.22118075278827481
b3061,1.2376619505576532,0.17648454000125077,0.42010063080320503,Nonessential,Nonessential,0.5385269036216604,0.5372270686532505,-0.1171264378500455
b2109,1.238788174278175,0.10481112944407743,0.323745470152213,Nonessential,Nonessential,0.5545886638383958,0.5374371110394514,-0.21369164088723835
b1775,1.2391428916436618,0.3135954870633107,0.5599959705777451,Nonessential,Nonessential,0.5545886638383958,0.5375032588755497,0.022492711702195356
b4087,1.2391577775197735,0.5467009192470232,0.7393922634481803,Nonessential,Nonessential,0.5385269036216604,0.5375060347217289,0.20188622872645146
b3899,1.24553063342115,0.21123081159729293,0.45959853306695064,Nonessential,Nonessential,0.5337694231704813,0.5386938491051934,-0.07909531603824271
b1085,1.2463289015443633,0.45166734079110415,0.6720620066564573,Nonessential,Nonessential,0.5385269036216604,0.538842557834542,0.13321944882191528
b3818,1.2488042539093709,0.8513950732817914,0.9227107202594925,Nonessential,Nonessential,0.5337694231704813,0.5393035826334166,0.3834071376260759
b1312,1.2489109048455667,0.2496062304291341,0.49960607525242734,Nonessential,Nonessential,0.5337694231704813,0.5393234423745862,-0.03971736712215884
b1404,1.249702006459175,0.30756858605805715,0.5545886638383958,Nonessential,Nonessential,0.49960607525242734,0.5394707462732624,0.015117917565133365
b2047,1.2501864383075834,0.3244181667028215,0.5695771823930638,Nonessential,Nonessential,0.49337941255044354,0.539560940046174,0.03001624234688971
b0252,1.2508977310793024,0.37644939492394136,0.6135547203990377,Nonessential,Nonessential,0.49960607525242734,0.5396933610197697,0.07386135937926797
b2934,1.2542698284474083,0.4990329963336059,0.70642267541013,Nonessential,Nonessential,0.49960607525242734,0.5403209700009783,0.1661017054091517
b0348,1.2578957616359392,0.24342324472862079,0.49337941255044354,Nonessential,Nonessential,0.49337941255044354,0.5409955130144741,-0.047616100464030586
b2482,1.2591068784165214,0.12068144889306924,0.34739235583568795,Nonessential,Nonessential,0.49337941255044354,0.5412207512487788,-0.19382839541309083
b4185,1.2631403889916877,0.23312739781916914,0.48283268097672216,Nonessential,Nonessential,0.49960607525242734,0.5419706435213977,-0.059137962544675515
b2046,1.2652094840504409,0.28490979711174824,0.5337694231704813,Nonessential,Nonessential,0.49960607525242734,0.5423551796536152,-0.008585756483133977
b0320,1.2658087649987841,0.1791450332520913,0.42325528142256097,Nonessential,Nonessential,0.49960607525242734,0.5424665371455708,-0.11921125572300983
b1388,1.266121051021706,1.5008816550375519,1.2251047526793584,Nonessential,Nonessential,0.5337694231704813,0.542524562609964,0.6825801900693944
b3721,1.2687240927497467,0.11630346303883214,0.34103293541655494,Nonessential,Nonessential,0.5337694231704813,0.5430081498714222,-0.20197521445486727
